EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[-1.90968553e-08],2.0,79164.72526041669,-2.220446049250313e-16
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[-0.74555426],4.0,35160.92274305557,0.5558511366345074
5,"Sub(Mul(xdata[2],x[0]),xdata[0])","lambda x,xdata:Sub(Mul(xdata[2],x[0]),xdata[0])",[-0.28662633],3.0,33782.5056755982,0.5732631476396992
7,"Sub(Div(xdata[2],x[0]),Div(xdata[0],x[1]))","lambda x,xdata:Sub(Div(xdata[2],x[0]),Div(xdata[0],x[1]))",[-3.48886655  1.34128259],11.0,28657.17230908458,0.6380057883758801
