EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[-7.97532324e-09],2.0,15.5864,-4.440892098500626e-16
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.03209931],7.0,0.9544291679397122,0.9387652589475624
5,"Add(x[0],Pow(xdata[0],x[1]))","lambda x,xdata:Add(x[0],Pow(xdata[0],x[1]))",[-1.33092113  9.23378338],11.0,0.7160380175493611,0.954060076890792
7,"Add(x[0],Mul(Pow(xdata[0],x[1]),x[2]))","lambda x,xdata:Add(x[0],Mul(Pow(xdata[0],x[1]),x[2]))",[-1.15504379 11.57229873  0.74164822],27.0,0.7111481481986843,0.9543738035595978
9,"Sub(Sub(Div(xdata[0],x[0]),x[1]),Div(x[2],xdata[0]))","lambda x,xdata:Sub(Sub(Div(xdata[0],x[0]),x[1]),Div(x[2],xdata[0]))",[-0.92419395  0.00778526 -0.11312497],10.0,0.7111481481481491,0.95437380356284
