EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[-3.89942034e-09],2.0,79164.72526041667,0.0
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.34128372],5.0,35160.92274305782,0.5558511366344789
5,"Sub(Mul(xdata[2],x[0]),xdata[0])","lambda x,xdata:Sub(Mul(xdata[2],x[0]),xdata[0])",[-0.28662633],3.0,33782.5056755982,0.5732631476396992
7,"Sub(Div(xdata[2],x[0]),Mul(xdata[0],x[1]))","lambda x,xdata:Sub(Div(xdata[2],x[0]),Mul(xdata[0],x[1]))",[-3.48886332  0.74555363],13.0,28657.17230905758,0.6380057883762211
