EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[4],"lambda x,xdata:xdata[4]",,,3307.745159899689,0.5957495119287299
3,"Mul(xdata[4],x[0])","lambda x,xdata:Mul(xdata[4],x[0])",[0.79785727],19.0,2973.455763575633,0.6366041258993989
5,"Add(Div(xdata[2],x[0]),xdata[4])","lambda x,xdata:Add(Div(xdata[2],x[0]),xdata[4])",[-3.58779929],22.0,2672.0867720332635,0.6734354282008868
7,"Add(Div(xdata[2],x[0]),Mul(xdata[4],x[1]))","lambda x,xdata:Add(Div(xdata[2],x[0]),Mul(xdata[4],x[1]))",[-4.12499062  0.86132733],60.0,2525.5238392192045,0.6913473694959764
