EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[2],"lambda x,xdata:xdata[2]",,,0.7124705228867703,0.6467668877570136
3,"Mul(xdata[2],x[0])","lambda x,xdata:Mul(xdata[2],x[0])",[0.82334969],20.0,0.6495534801400883,0.6779602945136712
5,"Mul(x[0],Add(xdata[3],xdata[1]))","lambda x,xdata:Mul(x[0],Add(xdata[3],xdata[1]))",[0.54060268],19.0,0.3921532162749438,0.8055758145619312
7,"Add(Mul(xdata[1],x[0]),Mul(xdata[3],x[1]))","lambda x,xdata:Add(Mul(xdata[1],x[0]),Mul(xdata[3],x[1]))",[0.53076053 0.55039653],51.0,0.3919110892365542,0.8056958578262925
