EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[5],"lambda x,xdata:xdata[5]",,,1611119.6906537416,0.782991116699687
3,"Mul(xdata[5],x[0])","lambda x,xdata:Mul(xdata[5],x[0])",[0.89149556],3.0,1523712.869420763,0.7947643305574993
5,"Mul(Pow(xdata[0],x[0]),xdata[5])","lambda x,xdata:Mul(Pow(xdata[0],x[0]),xdata[5])",[0.29261554],5.0,1153276.662082654,0.8446600323820033
7,"Div(Pow(x[0],xdata[2]),Div(x[1],xdata[5]))","lambda x,xdata:Div(Pow(x[0],xdata[2]),Div(x[1],xdata[5]))",[-1.19569605  1.2060607 ],9.0,1075257.8680094937,0.8551687310693017
