EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[2],"lambda x,xdata:xdata[2]",,,7053.304286575128,0.7260082487302683
3,"Mul(xdata[2],x[0])","lambda x,xdata:Mul(xdata[2],x[0])",[0.86300477],4.0,6570.167488156481,0.7447761186708197
5,"Div(xdata[2],Pow(xdata[3],x[0]))","lambda x,xdata:Div(xdata[2],Pow(xdata[3],x[0]))",[-0.32515289],4.0,4453.811872784692,0.8269877967447302
7,"Sub(Pow(x[0],xdata[2]),Pow(x[1],xdata[3]))","lambda x,xdata:Sub(Pow(x[0],xdata[2]),Pow(x[1],xdata[3]))",[-1.48024836  0.65554079],9.0,2929.018455911077,0.8862197257299778
