EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[5],"lambda x,xdata:xdata[5]",,,1611119.6906537414,0.7829911166996871
3,"Mul(xdata[5],x[0])","lambda x,xdata:Mul(xdata[5],x[0])",[0.89149555],4.0,1523712.8694207638,0.7947643305574992
5,"Mul(Pow(xdata[0],x[0]),xdata[5])","lambda x,xdata:Mul(Pow(xdata[0],x[0]),xdata[5])",[0.29261594],4.0,1153276.6620802048,0.8446600323823332
7,"Div(Pow(x[0],xdata[2]),Div(x[1],xdata[5]))","lambda x,xdata:Div(Pow(x[0],xdata[2]),Div(x[1],xdata[5]))",[-1.1956919   1.20605176],9.0,1075257.8681209662,0.855168731054287
