EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[3],"lambda x,xdata:xdata[3]",,,3.073437906479676,0.8529255204992302
3,"Mul(xdata[3],x[0])","lambda x,xdata:Mul(xdata[3],x[0])",[0.92646276],5.0,2.9604318363863174,0.8583332461293358
5,"Sub(Mul(xdata[1],x[0]),xdata[2])","lambda x,xdata:Sub(Mul(xdata[1],x[0]),xdata[2])",[1.88781501],5.0,2.246883171770485,0.8924789818299301
7,"Sub(Mul(xdata[2],x[0]),Div(xdata[1],x[1]))","lambda x,xdata:Sub(Mul(xdata[2],x[0]),Div(xdata[1],x[1]))",[-0.96604394 -0.53913331],11.0,2.24552249725988,0.8925440947430608
