EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[9.51180595e-09],4.0,15.586399999999998,-2.220446049250313e-16
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.03209963],5.0,0.9544291679409906,0.9387652589474804
5,"Add(x[0],Pow(xdata[0],x[1]))","lambda x,xdata:Add(x[0],Pow(xdata[0],x[1]))",[-1.33091149  9.23374085],12.0,0.7160380186333614,0.954060076821244
7,"Add(Div(xdata[0],x[0]),Div(x[1],xdata[0]))","lambda x,xdata:Add(Div(xdata[0],x[0]),Div(x[1],xdata[0]))",[-0.92456826  0.11268756],9.0,0.7120891910853049,0.9543134276622371
