EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[4],"lambda x,xdata:xdata[4]",,,3307.745159899689,0.59574951192873
3,"Mul(xdata[4],x[0])","lambda x,xdata:Mul(xdata[4],x[0])",[0.79787476],2.0,2973.455761073483,0.6366041262051949
5,"Sub(xdata[4],Mul(xdata[2],x[0]))","lambda x,xdata:Sub(xdata[4],Mul(xdata[2],x[0]))",[0.27872193],2.0,2672.086772031546,0.6734354282010968
7,"Sub(Mul(xdata[2],x[0]),Mul(xdata[4],x[1]))","lambda x,xdata:Sub(Mul(xdata[2],x[0]),Mul(xdata[4],x[1]))",[-0.24242482 -0.86132982],4.0,2525.5238391690027,0.691347369502112
