EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[4],"lambda x,xdata:xdata[4]",,,105.04150798051118,0.5478397485813734
3,"Mul(xdata[4],x[0])","lambda x,xdata:Mul(xdata[4],x[0])",[0.77391988],2.0,93.16760931604624,0.5989519718221125
5,"Mul(x[0],Sub(xdata[4],x[1]))","lambda x,xdata:Mul(x[0],Sub(xdata[4],x[1]))",[ 7.73919875e-01 -2.12841465e-09],3.0,93.16760931604624,0.5989519718221126
7,"Div(Mul(xdata[4],x[0]),Add(xdata[3],x[1]))","lambda x,xdata:Div(Mul(xdata[4],x[0]),Add(xdata[3],x[1]))",[4.11020925 5.78814532],8.0,85.6401021283522,0.6313547772271411
