EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[0],"lambda x,xdata:xdata[0]",,,0.5487173539822559,0.0241008414089595
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[0.51205042],12.0,0.4148441529683595,0.2621956333436346
5,"Mul(x[0],Sub(xdata[0],xdata[2]))","lambda x,xdata:Mul(x[0],Sub(xdata[0],xdata[2]))",[0.46588029],3.0,0.3419987354903874,0.3917519178461017
7,"Sub(Mul(xdata[0],x[0]),Div(xdata[2],x[1]))","lambda x,xdata:Sub(Mul(xdata[0],x[0]),Div(xdata[2],x[1]))",[0.54934744 2.61497274],25.0,0.3334002596847717,0.4070443908159598
