EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[2.06526657e-10],2.0,10137924.766156234,-2.220446049250313e-16
3,"Mul(xdata[1],x[0])","lambda x,xdata:Mul(xdata[1],x[0])",[0.10562288],2.0,10024824.082346816,0.0111561967974929
5,"Div(x[0],Add(x[1],xdata[1]))","lambda x,xdata:Div(x[0],Add(x[1],xdata[1]))",[ 0.08894664 -0.59557005],17.0,8765897.060651867,0.1353361498681317
7,"Div(Mul(xdata[1],x[0]),Sub(x[1],xdata[1]))","lambda x,xdata:Div(Mul(xdata[1],x[0]),Sub(x[1],xdata[1]))",[0.11559255 0.80783119],20.0,8638511.094418341,0.1479014400208839
