EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[1],"lambda x,xdata:xdata[1]",,,2.499098427522055,0.7344757108948492
3,"Div(xdata[1],x[0])","lambda x,xdata:Div(xdata[1],x[0])",[1.15308616],4.0,2.3332055941791623,0.7521014979210475
5,"Sub(xdata[1],Mul(xdata[1],x[0]))","lambda x,xdata:Sub(xdata[1],Mul(xdata[1],x[0]))",[0.13276214],4.0,2.3332055941791565,0.7521014979210482
7,"Div(Pow(xdata[1],x[0]),Div(xdata[1],x[1]))","lambda x,xdata:Div(Pow(xdata[1],x[0]),Div(xdata[1],x[1]))",[1.89267745 0.89920658],9.0,2.313530671078777,0.7541919197755435
