EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[3],"lambda x,xdata:xdata[3]",,,0.3272039002927855,0.7153686983416585
3,"Mul(xdata[3],x[0])","lambda x,xdata:Mul(xdata[3],x[0])",[0.85768432],2.0,0.3039207822807807,0.7356224428125884
5,"Mul(x[0],Add(xdata[3],xdata[2]))","lambda x,xdata:Mul(x[0],Add(xdata[3],xdata[2]))",[0.51617143],2.0,0.1461634217880119,0.8728539453193177
7,"Sub(Mul(xdata[2],x[0]),Mul(xdata[3],x[1]))","lambda x,xdata:Sub(Mul(xdata[2],x[0]),Mul(xdata[3],x[1]))",[ 0.48253113 -0.54981171],4.0,0.1452216437297599,0.873673188348981
