EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[5],"lambda x,xdata:xdata[5]",,,1611119.6906537428,0.782991116699687
3,"Mul(xdata[5],x[0])","lambda x,xdata:Mul(xdata[5],x[0])",[0.89149555],3.0,1523712.8694207638,0.7947643305574992
5,"Mul(Pow(xdata[0],x[0]),xdata[5])","lambda x,xdata:Mul(Pow(xdata[0],x[0]),xdata[5])",[0.29261684],9.0,1153276.662077855,0.8446600323826496
7,"Div(Mul(xdata[5],x[0]),Sub(x[1],xdata[2]))","lambda x,xdata:Div(Mul(xdata[5],x[0]),Sub(x[1],xdata[2]))",[5.54339397 6.84385987],37.0,1046473.7219633936,0.8590457958376447
