EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[0],"lambda x,xdata:xdata[0]",,,9.569369701508045,0.494743483353701
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[0.74737172],2.0,8.360623101036907,0.5585645202570885
5,"Sub(x[0],Pow(x[1],xdata[0]))","lambda x,xdata:Sub(x[0],Pow(x[1],xdata[0]))",[ 1.28592209 -0.47486948],11.0,5.667303419550039,0.7007700534249126
7,"Div(xdata[0],Add(Pow(xdata[0],xdata[1]),x[0]))","lambda x,xdata:Div(xdata[0],Add(Pow(xdata[0],xdata[1]),x[0]))",[0.31327926],11.0,5.022320463612163,0.7348247353714205
9,"Mul(Add(xdata[1],x[0]),Sub(Pow(x[1],xdata[0]),x[2]))","lambda x,xdata:Mul(Add(xdata[1],x[0]),Sub(Pow(x[1],xdata[0]),x[2]))",[-2.2370781  -0.71221881  1.16282584],21.0,4.436482714968143,0.7657565887152348
