EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[4.4408921e-16],15.0,12.553904864768173,0.0
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.63147423],20.0,7.837294581803687,0.3757086208452468
5,"Div(Div(xdata[0],x[0]),x[1])","lambda x,xdata:Div(Div(xdata[0],x[0]),x[1])",[-1.04200453  1.56568651],60.0,7.837294580962881,0.3757086209122224
7,"Div(Div(xdata[0],x[0]),Pow(xdata[1],x[1]))","lambda x,xdata:Div(Div(xdata[0],x[0]),Pow(xdata[1],x[1]))",[-1.87950609  0.1911604 ],57.0,7.685966179607049,0.3877629102338285
