EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[0],"lambda x,xdata:xdata[0]",,,0.5487173539822559,0.0241008414089595
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[0.51205293],19.0,0.4148441529718893,0.2621956333373568
5,"Div(Sub(xdata[2],xdata[0]),x[0])","lambda x,xdata:Div(Sub(xdata[2],xdata[0]),x[0])",[-2.14648662],20.0,0.3419987354978701,0.3917519178327936
7,"Sub(Div(xdata[2],x[0]),Div(xdata[0],x[1]))","lambda x,xdata:Sub(Div(xdata[2],x[0]),Div(xdata[0],x[1]))",[-2.61499502 -1.82034671],46.0,0.3334002596915065,0.4070443908039819
