EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[3],"lambda x,xdata:xdata[3]",,,3.073437906479677,0.8529255204992302
3,"Mul(xdata[3],x[0])","lambda x,xdata:Mul(xdata[3],x[0])",[0.92646275],2.0,2.960431836386318,0.8583332461293358
5,"Sub(Mul(xdata[1],x[0]),xdata[2])","lambda x,xdata:Sub(Mul(xdata[1],x[0]),xdata[2])",[1.88781489],2.0,2.2468831717699573,0.8924789818299554
7,"Add(Div(xdata[2],x[0]),Mul(xdata[1],x[1]))","lambda x,xdata:Add(Div(xdata[2],x[0]),Mul(xdata[1],x[1]))",[-1.03515976  1.85482161],8.0,2.245522497063577,0.8925440947524546
