EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[1],"lambda x,xdata:xdata[1]",,,40.044006358953446,0.7544532693637973
3,"Div(xdata[1],x[0])","lambda x,xdata:Div(xdata[1],x[0])",[1.13998717],16.0,37.58583774041098,0.7695265680298948
5,"Sub(x[0],Pow(x[1],xdata[1]))","lambda x,xdata:Sub(x[0],Pow(x[1],xdata[1]))",[1.24238236 0.52924178],55.0,37.440149645751205,0.7704199160884196
7,"Sub(Div(x[0],xdata[0]),Mul(xdata[1],x[1]))","lambda x,xdata:Sub(Div(x[0],xdata[0]),Mul(xdata[1],x[1]))",[-0.07734732 -0.88776328],54.0,36.117798048703925,0.7785284731717426
