EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[1],"lambda x,xdata:xdata[1]",,,2.499098427522055,0.7344757108948492
3,"Div(xdata[1],x[0])","lambda x,xdata:Div(xdata[1],x[0])",[1.15308969],16.0,2.33320559424426,0.7521014979141311
5,"Mul(x[0],Mul(xdata[1],x[1]))","lambda x,xdata:Mul(x[0],Mul(xdata[1],x[1]))",[5.72524721 0.15147605],64.0,2.333205594179156,0.7521014979210483
7,"Div(Pow(xdata[1],x[0]),Div(x[1],xdata[1]))","lambda x,xdata:Div(Pow(xdata[1],x[0]),Div(x[1],xdata[1]))",[-0.10734257  1.11209176],60.0,2.313530672249898,0.7541919196511141
