EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[1.49440904e-10],4.0,79164.72526041667,0.0
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[-0.74555425],2.0,35160.92274305556,0.5558511366345074
5,"Sub(Mul(xdata[2],x[0]),xdata[0])","lambda x,xdata:Sub(Mul(xdata[2],x[0]),xdata[0])",[-0.28662633],4.0,33782.50567559821,0.5732631476396992
7,"Sub(Div(xdata[2],x[0]),Div(xdata[0],x[1]))","lambda x,xdata:Sub(Div(xdata[2],x[0]),Div(xdata[0],x[1]))",[-3.48886509  1.34128369],14.0,28657.1723090327,0.6380057883765355
