EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[2],"lambda x,xdata:xdata[2]",,,7053.304286575128,0.7260082487302684
3,"Mul(xdata[2],x[0])","lambda x,xdata:Mul(xdata[2],x[0])",[0.86300411],2.0,6570.167488145876,0.7447761186712318
5,"Div(xdata[2],Pow(xdata[3],x[0]))","lambda x,xdata:Div(xdata[2],Pow(xdata[3],x[0]))",[-0.325153],6.0,4453.811872784424,0.8269877967447407
7,"Sub(Pow(x[0],xdata[2]),Pow(x[1],xdata[3]))","lambda x,xdata:Sub(Pow(x[0],xdata[2]),Pow(x[1],xdata[3]))",[-1.48024753 -0.65552849],9.0,2929.018452848349,0.8862197258489521
9,"Add(Add(Mul(xdata[3],x[0]),x[1]),Pow(x[2],xdata[2]))","lambda x,xdata:Add(Add(Mul(xdata[3],x[0]),x[1]),Pow(x[2],xdata[2]))",[ 0.3024448  -1.11403753  1.4873764 ],9.0,2709.586642315325,0.8947437457422474
