EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[0],"lambda x,xdata:xdata[0]",,,0.5487173539822559,0.0241008414089597
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[0.51205041],3.0,0.4148441529683595,0.2621956333436348
5,"Mul(x[0],Sub(xdata[0],xdata[2]))","lambda x,xdata:Mul(x[0],Sub(xdata[0],xdata[2]))",[0.4658803],3.0,0.3419987354903874,0.3917519178461018
7,"Sub(Div(xdata[0],x[0]),Div(xdata[2],x[1]))","lambda x,xdata:Sub(Div(xdata[0],x[0]),Div(xdata[2],x[1]))",[1.82034161 2.61497275],21.0,0.3334002596847717,0.4070443908159599
