EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[3],"lambda x,xdata:xdata[3]",,,5827.635073844577,0.3421765272760878
3,"Mul(xdata[1],x[0])","lambda x,xdata:Mul(xdata[1],x[0])",[-0.89449555],2.0,1770.709736980648,0.8001222771146839
5,"Sub(Mul(xdata[0],x[0]),xdata[1])","lambda x,xdata:Sub(Mul(xdata[0],x[0]),xdata[1])",[0.2794703],2.0,1177.4030535199356,0.8670947381488564
7,"Add(Div(xdata[1],x[0]),Mul(xdata[3],x[1]))","lambda x,xdata:Add(Div(xdata[1],x[0]),Mul(xdata[3],x[1]))",[-1.34582079  0.34280445],8.0,932.8609258378305,0.8946986545953629
