EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[0],"lambda x,xdata:xdata[0]",,,336.2228314419071,0.8765806379812136
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[0.93829032],2.0,325.8487296037296,0.8803887227114946
5,"Sub(xdata[0],Mul(xdata[1],x[0]))","lambda x,xdata:Sub(xdata[0],Mul(xdata[1],x[0]))",[0.30416967],2.0,84.1791950782709,0.9690998302903464
7,"Add(Add(Pow(x[0],xdata[1]),xdata[0]),x[1])","lambda x,xdata:Add(Add(Pow(x[0],xdata[1]),xdata[0]),x[1])",[-0.73140219 -1.04963246],7.0,63.866398138391446,0.9765561723489322
9,"Sub(Mul(Pow(x[0],xdata[1]),x[1]),Sub(x[2],xdata[0]))","lambda x,xdata:Sub(Mul(Pow(x[0],xdata[1]),x[1]),Sub(x[2],xdata[0]))",[-0.41361697  0.27508157  0.39533054],14.0,49.816635739434695,0.9817135041825809
