EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[4.4408921e-16],15.0,79164.72526041667,0.0
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.34126221],19.0,35160.92275469102,0.5558511364875296
5,"Sub(Div(xdata[2],x[0]),xdata[0])","lambda x,xdata:Sub(Div(xdata[2],x[0]),xdata[0])",[-3.48888261],22.0,33782.505675802866,0.573263147637114
7,"Add(Div(xdata[2],x[0]),Mul(xdata[0],x[1]))","lambda x,xdata:Add(Div(xdata[2],x[0]),Mul(xdata[0],x[1]))",[-3.488884  -0.7455532],73.0,28657.17230934972,0.638005788372531
