EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[0],"lambda x,xdata:xdata[0]",,,0.5487173539822559,0.0241008414089597
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[1.95295154],18.0,0.4148441529821033,0.2621956333191912
5,"Mul(x[0],Sub(xdata[2],xdata[0]))","lambda x,xdata:Mul(x[0],Sub(xdata[2],xdata[0]))",[-0.46588255],18.0,0.3419987354955102,0.391751917836991
7,"Sub(Mul(xdata[0],x[0]),Div(xdata[2],x[1]))","lambda x,xdata:Sub(Mul(xdata[0],x[0]),Div(xdata[2],x[1]))",[0.54934163 2.61497759],63.0,0.3334002597035945,0.4070443907824835
