EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[4],"lambda x,xdata:xdata[4]",,,105.04150798051118,0.5478397485813735
3,"Mul(xdata[4],x[0])","lambda x,xdata:Mul(xdata[4],x[0])",[0.77391987],2.0,93.16760931604628,0.5989519718221125
5,"Sub(Mul(xdata[4],x[0]),xdata[4])","lambda x,xdata:Sub(Mul(xdata[4],x[0]),xdata[4])",[1.77391987],2.0,93.16760931604628,0.5989519718221125
7,"Div(Mul(xdata[4],x[0]),Sub(x[1],xdata[3]))","lambda x,xdata:Div(Mul(xdata[4],x[0]),Sub(x[1],xdata[3]))",[-4.12398146 -5.80693409],29.0,85.64011055207591,0.6313547409664941
