EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[-9.03966253e-09],12.0,79164.72526041667,0.0
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.34128401],10.0,35160.922743055555,0.5558511366345076
5,"Sub(Mul(xdata[2],x[0]),xdata[0])","lambda x,xdata:Sub(Mul(xdata[2],x[0]),xdata[0])",[-0.28662633],13.0,33782.5056755982,0.5732631476396992
7,"Sub(Mul(xdata[0],x[0]),Mul(xdata[2],x[1]))","lambda x,xdata:Sub(Mul(xdata[0],x[0]),Mul(xdata[2],x[1]))",[-0.74555424  0.28662632],4.0,28657.172309027777,0.6380057883765977
9,"Sub(Mul(x[0],Sub(xdata[2],xdata[1])),Mul(xdata[0],x[1]))","lambda x,xdata:Sub(Mul(x[0],Sub(xdata[2],xdata[1])),Mul(xdata[0],x[1]))",[-0.2450133   0.74555424],17.0,25656.16493055556,0.6759141796278809
