EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[3],"lambda x,xdata:xdata[3]",,,3.073437906479676,0.8529255204992303
3,"Div(xdata[3],x[0])","lambda x,xdata:Div(xdata[3],x[0])",[1.07936129],16.0,2.9604318389536104,0.8583332460064821
5,"Sub(Mul(xdata[1],x[0]),xdata[2])","lambda x,xdata:Sub(Mul(xdata[1],x[0]),xdata[2])",[1.88782428],19.0,2.2468831736283805,0.8924789817410235
7,"Sub(Mul(xdata[2],x[0]),Mul(xdata[1],x[1]))","lambda x,xdata:Sub(Mul(xdata[2],x[0]),Mul(xdata[1],x[1]))",[-0.96603419 -1.85482573],52.0,2.2455224974384533,0.8925440947345155
