EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,xdata[4],"lambda x,xdata:xdata[4]",,,105.04150798051118,0.5478397485813735
3,"Mul(xdata[4],x[0])","lambda x,xdata:Mul(xdata[4],x[0])",[0.77391987],1.0,93.16760931604628,0.5989519718221124
5,"Sub(xdata[4],Mul(xdata[4],x[0]))","lambda x,xdata:Sub(xdata[4],Mul(xdata[4],x[0]))",[0.22608013],1.0,93.16760931604624,0.5989519718221126
7,"Div(Div(xdata[4],x[0]),Add(xdata[3],x[1]))","lambda x,xdata:Div(Div(xdata[4],x[0]),Add(xdata[3],x[1]))",[0.24302011 5.7953435 ],27.0,85.64006839286745,0.6313549224444515
