EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[3.23236072e-12],2.0,12.553904864768166,1.1102230246251563e-16
3,"Mul(xdata[0],x[0])","lambda x,xdata:Mul(xdata[0],x[0])",[-0.61295075],2.0,7.837294580962881,0.3757086209122222
5,"Mul(x[0],Add(xdata[0],x[1]))","lambda x,xdata:Mul(x[0],Add(xdata[0],x[1]))",[-6.12950749e-01  4.39022772e-09],2.0,7.83729458096288,0.3757086209122223
7,"Div(Mul(xdata[0],x[0]),Pow(xdata[1],x[1]))","lambda x,xdata:Div(Mul(xdata[0],x[0]),Pow(xdata[1],x[1]))",[-0.53205583  0.19116696],3.0,7.685966178940484,0.3877629102869244
