EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[-2.22044605e-16],17.0,12.553904864768173,1.1102230246251563e-16
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.63142689],19.0,7.837294582120149,0.3757086208200385
5,"Mul(x[0],Mul(xdata[0],x[1]))","lambda x,xdata:Mul(x[0],Mul(xdata[0],x[1]))",[-0.77407184  0.79185254],55.0,7.83729458096288,0.3757086209122224
7,"Div(Pow(xdata[1],x[0]),Div(x[1],xdata[0]))","lambda x,xdata:Div(Pow(xdata[1],x[0]),Div(x[1],xdata[0]))",[-0.19117318 -1.87951926],46.0,7.685966179185091,0.3877629102674401
