EquationLength,EquationStructure,EquationLambda,EquationParameters,NumericalIterations,MSE,R2
1,x[0],"lambda x,xdata:x[0]",[6.64258517e-09],13.0,12.553904864768167,2.220446049250313e-16
3,"Div(xdata[0],x[0])","lambda x,xdata:Div(xdata[0],x[0])",[-1.63145244],10.0,7.837294580962883,0.3757086209122222
5,"Div(Sub(x[0],xdata[0]),x[1])","lambda x,xdata:Div(Sub(x[0],xdata[0]),x[1])",[-3.95143978e-09  1.63145244e+00],22.0,7.83729458096288,0.3757086209122224
7,"Mul(Div(xdata[0],x[0]),Pow(xdata[1],x[1]))","lambda x,xdata:Mul(Div(xdata[0],x[0]),Pow(xdata[1],x[1]))",[-1.87950183 -0.19116703],25.0,7.685966178940349,0.3877629102869353
